,time,volume,Timestamp,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow,close,open,high,low,BarIndex,Signal_Final
1970-01-01 00:00:00.000000931,1749999600,33.81205,2025-06-15 15:00:00,0,0,False,True,black,False,False,105631.11499999999,105683.73803491637,105692.99,105564.73,3.0,0
1970-01-01 00:00:00.000000932,1749999900,30.2492,2025-06-15 15:05:00,0,0,False,False,black,False,False,105635.44,105657.42651745818,105705.89,105609.11,4.0,0
1970-01-01 00:00:00.000000933,1750000200,19.75679,2025-06-15 15:10:00,0,0,False,False,black,False,False,105630.84,105646.43325872908,105680.08,105602.55,5.0,0
1970-01-01 00:00:00.000000934,1750000500,61.03426,2025-06-15 15:15:00,0,0,False,False,black,False,False,105615.7575,105638.63662936454,105661.77,105585.29,6.0,0
1970-01-01 00:00:00.000000935,1750000800,15.42561,2025-06-15 15:20:00,0,0,False,False,black,False,False,105618.57,105627.19706468227,105660.57,105574.47,7.0,0
1970-01-01 00:00:00.000000936,1750001100,11.71309,2025-06-15 15:25:00,0,0,False,False,black,False,False,105689.31749999999,105622.88353234113,105732.3,105622.88353234113,8.0,0
1970-01-01 00:00:00.000000937,1750001400,17.50042,2025-06-15 15:30:00,0,0,False,False,black,False,False,105729.5575,105656.10051617055,105750.0,105656.10051617055,9.0,0
1970-01-01 00:00:00.000000938,1750001700,19.12092,2025-06-15 15:35:00,0,0,False,False,black,False,False,105745.81,105692.82900808527,105775.3,105692.82900808527,10.0,0
1970-01-01 00:00:00.000000939,1750002000,19.97863,2025-06-15 15:40:00,0,0,False,False,black,False,False,105706.04000000001,105719.31950404264,105794.12,105625.4,11.0,0
1970-01-01 00:00:00.000000940,1750002300,29.63088,2025-06-15 15:45:00,0,0,False,False,red,False,False,105634.71,105712.67975202133,105712.67975202133,105590.25,12.0,0
1970-01-01 00:00:00.000000941,1750002600,22.38382,2025-06-15 15:50:00,0,0,False,False,red,False,False,105615.4975,105673.69487601068,105673.69487601068,105594.85,13.0,0
1970-01-01 00:00:00.000000942,1750002900,20.6525,2025-06-15 15:55:00,0,0,False,False,red,False,False,105585.63500000001,105644.59618800534,105644.59618800534,105539.0,14.0,0
1970-01-01 00:00:00.000000943,1750003200,18.49829,2025-06-15 16:00:00,0,0,False,False,red,False,False,105590.82,105615.11559400268,105617.65,105563.99,15.0,0
1970-01-01 00:00:00.000000944,1750003500,37.88127,2025-06-15 16:05:00,0,0,False,False,red,False,False,105638.5625,105602.96779700134,105687.74,105602.96779700134,16.0,0
1970-01-01 00:00:00.000000945,1750003800,60.03411,2025-06-15 16:10:00,0,0,False,False,red,False,False,105576.8675,105620.76514850068,105631.23,105501.01,17.0,0
1970-01-01 00:00:00.000000946,1750004100,45.51576,2025-06-15 16:15:00,0,1,False,False,red,False,True,105477.2975,105598.81632425034,105598.81632425034,105380.0,18.0,-2
1970-01-01 00:00:00.000000947,1750004400,30.31842,2025-06-15 16:20:00,0,0,False,False,red,False,False,105413.42499999999,105538.05691212518,105538.05691212518,105368.19,1.0,0
1970-01-01 00:00:00.000000948,1750004700,25.32211,2025-06-15 16:25:00,0,0,False,False,red,False,False,105392.155,105475.74095606258,105475.74095606258,105333.33,2.0,0
1970-01-01 00:00:00.000000949,1750005000,22.08605,2025-06-15 16:30:00,0,0,False,False,red,False,False,105385.2475,105433.9479780313,105433.9479780313,105332.0,3.0,0
1970-01-01 00:00:00.000000950,1750005300,13.56915,2025-06-15 16:35:00,0,0,False,False,black,False,False,105411.665,105409.59773901565,105470.94,105362.03,4.0,0
1970-01-01 00:00:00.000000951,1750005600,22.18233,2025-06-15 16:40:00,0,0,False,False,black,False,False,105481.2525,105410.63136950781,105535.34,105410.63136950781,5.0,0
1970-01-01 00:00:00.000000952,1750005900,26.19971,2025-06-15 16:45:00,0,0,False,False,black,False,False,105537.98,105445.94193475391,105592.93,105445.94193475391,6.0,0
1970-01-01 00:00:00.000000953,1750006200,15.1264,2025-06-15 16:50:00,0,0,False,False,black,False,False,105535.185,105491.96096737694,105579.19,105458.37,7.0,0
1970-01-01 00:00:00.000000954,1750006500,13.11558,2025-06-15 16:55:00,0,0,False,False,black,False,False,105544.79000000001,105513.57298368847,105572.0,105513.57298368847,8.0,0
1970-01-01 00:00:00.000000955,1750006800,13.01396,2025-06-15 17:00:00,0,0,False,False,black,False,False,105541.0075,105529.18149184424,105567.25,105508.33,9.0,0
1970-01-01 00:00:00.000000956,1750007100,12.80279,2025-06-15 17:05:00,0,0,False,False,black,False,False,105533.16500000001,105535.09449592212,105573.53,105500.01,10.0,0
